,Title,Movie Rating,Year,Gross Income,Movie Genre,Movie Runtime,IMDb Rating,Votes
70,1917,R,2019,159.23,"Drama,Thriller,War",119,8.3,474886.0
71,198,R,2015,0.0,"Short,Comedy",21,6.5,0.0
72,1982,R,2013,0.0,Drama,90,7.1,0.0
73,1999,R,1997,0.0,"Comedy,Drama",92,4.6,0.0
74,1st to Die,R,2003,0.0,"Action,Thriller,Drama",180,5.5,0.0
75,2 Days in the Valley,R,1996,11.11,"Comedy,Crime,Thriller",104,6.5,18853.0
76,2 Fast 2 Furious,PG-13,2003,127.15,"Action,Crime,Thriller",107,5.9,259381.0
77,2 Guns,R,2013,75.61,"Action,Crime,Thriller",109,6.7,201749.0
78,2 Guys and a Girl,PG-13,2012,0.0,"Short,Comedy",9,5.0,0.0
79,2 Hearts,PG-13,2020,0.0,"Drama,Romance",101,6.1,0.0
80,"2 Little, 2 Late",R,1999,0.0,"Comedy,Drama",87,7.8,0.0
81,2 Minutes of Fame,R,2020,0.0,Comedy,97,5.3,0.0
82,20 Dates,R,1998,0.54,"Biography,Comedy,Romance",87,5.6,1714.0
83,"20, 000 Leagues Under the Sea",G,2004,0.0,"Animation,Adventure,Family",74,5.8,0.0
84,200 Cigarettes,R,1999,6.85,"Comedy,Drama,Romance",101,6.0,14915.0
85,2001 Maniacs,R,2005,0.0,"Comedy,Horror",87,5.3,0.0
86,2002: The Rape of Eden,R,1994,0.0,"Action,Comedy,Drama",90,4.2,0.0
87,2006 Rose Bowl,PG,2006,0.0,Sport,210,8.3,0.0
88,2012,PG-13,2009,166.11,"Action,Adventure,Sci-Fi",158,5.8,360562.0
89,2012 Image Control Assessment Series Short,PG,2012,0.0,Short,0,8.9,0.0
90,2016: Obama's America,PG,2012,33.45,Documentary,87,5.0,10529.0
91,20th Century Women,R,2016,5.66,"Comedy,Drama",119,7.3,41993.0
92,21,PG-13,2008,81.16,"Crime,Drama,History",123,6.8,235293.0
93,21 & Over,R,2013,25.68,Comedy,93,5.8,72832.0
94,21 Bridges,R,2019,0.0,"Action,Crime,Thriller",99,6.6,0.0
95,21 Carbs,PG,2005,0.0,"Short,Comedy",15,8.4,0.0
96,21 Grams,R,2003,16.29,"Crime,Drama,Thriller",124,7.6,228944.0
97,21 Jump Street,R,2012,138.45,"Action,Comedy,Crime",109,7.2,521921.0
98,21 and a Wake-Up,R,2009,0.0,"Drama,War",123,5.4,0.0
99,211,R,2018,0.0,"Action,Crime,Drama",86,4.4,0.0
100,22 July,R,2018,0.0,"Crime,Drama,History",143,6.8,0.0
101,22 Jump Street,R,2014,191.72,"Action,Comedy,Crime",112,7.0,354013.0
102,23 Blast,PG-13,2014,0.49,"Drama,Family,Sport",98,6.5,1829.0
103,24 Hours in Las Vegas,R,2011,0.0,"Action,Drama",80,6.6,0.0
104,24 Hours to Live,R,2017,0.0,"Action,Sci-Fi,Thriller",93,5.8,0.0
105,247°F,R,2011,0.0,"Horror,Thriller",88,4.9,0.0
106,25 Hill,G,2011,0.0,"Drama,Family,Sport",108,6.1,0.0
107,25th Hour,R,2002,13.06,Drama,135,7.6,173279.0
108,27 Dresses,PG-13,2008,76.81,"Comedy,Romance",111,6.1,157273.0
109,28 Days,PG-13,2000,37.17,"Comedy,Drama",103,6.1,46618.0
110,29 Palms,R,2002,0.0,"Comedy,Crime,Drama",93,4.7,0.0
111,29th Street,R,1991,2.12,"Comedy,Drama",101,7.3,2729.0
112,2:22,PG-13,2017,0.0,"Drama,Mystery,Sci-Fi",98,5.8,0.0
113,2BPerfectlyHonest,R,2004,0.0,"Comedy,Drama",88,4.5,0.0
114,2Pac 4 Ever,R,2003,0.0,Documentary,60,6.7,0.0
115,3 Backyards,R,2010,0.0,Drama,88,5.1,0.0
116,3 Blind Saints,PG,2011,0.0,Comedy,89,4.8,0.0
117,3 Days to Kill,PG-13,2014,30.7,"Action,Drama,Thriller",117,6.2,89820.0
118,3 Generations,PG-13,2015,0.07,Drama,92,5.9,6276.0
119,Three Men and a Little Lady,PG,1990,71.61,"Comedy,Drama,Family",104,5.5,23520.0
120,3 Nights in the Desert,R,2014,0.0,Drama,90,5.1,1447.0
121,3 Ninjas,PG,1992,29.0,"Action,Comedy,Family",84,5.3,20804.0
122,3 Ninjas Kick Back,PG,1994,11.78,"Action,Comedy,Family",93,4.6,8789.0
123,3 Ninjas: Knuckle Up,PG-13,1993,0.41,"Action,Comedy,Family",85,4.3,5565.0
124,3 Non Juans,R,2010,0.0,Comedy,61,6.4,0.0
125,3 Strikes,R,2000,9.82,Comedy,82,4.8,3334.0
126,3 from Hell,R,2019,0.0,"Action,Horror",115,5.5,0.0
127,30 Beats,R,2012,0.01,"Comedy,Romance",88,4.1,957.0
128,30 Days of Night,R,2007,39.57,"Action,Horror,Thriller",113,6.6,168235.0
129,30 Days of Night: Dark Days,R,2010,0.0,"Horror,Thriller",92,4.4,0.0
130,30 Minutes or Less,R,2011,37.05,"Action,Comedy,Crime",83,6.1,96602.0
131,30 Years to Life,R,2001,0.1,"Comedy,Drama,Romance",110,5.9,261.0
132,300,R,2006,210.61,"Action,Drama",117,7.6,750704.0
133,3000 Miles to Graceland,R,2001,15.74,"Action,Comedy,Crime",125,6.0,44930.0
134,300: Rise of an Empire,R,2014,106.58,"Action,Drama",102,6.2,286258.0
135,3022,R,2019,0.0,Sci-Fi,91,4.5,0.0
136,31,R,2016,0.78,"Horror,Thriller",102,5.1,19125.0
137,311: Enlarged to Show Detail,PG,1996,0.0,"Documentary,Music",60,8.9,0.0
138,311: Enlarged to Show Detail 2,PG,2001,0.0,"Documentary,Music",120,8.5,0.0
139,35 and Ticking,R,2011,0.0,"Comedy,Romance",104,5.6,0.0
140,360,R,2011,0.1,"Drama,Thriller",110,6.2,16382.0
141,37 Problems,R,2015,0.0,"Comedy,Drama",64,7.1,0.0
142,3:10 to Yuma,R,2007,53.61,"Action,Crime,Drama",122,7.7,295302.0
143,3D Bikini Beach Babes Issue #4,PG-13,2012,0.0,Sport,192,6.0,0.0
144,3D Bikini Girls in Action: Paintball Girls,PG-13,2012,0.0,Sport,0,5.8,0.0
145,4,G,2007,0.0,"Documentary,Music,Musical",88,8.1,0.0
146,4-b,R,2005,0.0,"Crime,Short",0,8.1,0.0
147,40 Days and 40 Nights,R,2002,37.95,"Comedy,Romance",96,5.6,71843.0
148,40 Point Plan,PG,2012,0.0,Drama,91,8.7,0.0
149,40 Weeks,PG-13,2014,0.0,Documentary,111,8.8,0.0
150,411,PG-13,2015,0.0,Action,88,5.9,0.0
151,42,PG-13,2013,95.0,"Biography,Drama,Sport",128,7.5,89211.0
152,44 Minutes: The North Hollywood Shoot-Out,R,2003,0.0,"Action,Crime,Drama",103,6.3,0.0
153,47 Meters Down: Uncaged,PG-13,2019,21.11,"Adventure,Drama,Horror",90,5.0,22633.0
154,47 Minutes,PG-13,2015,0.0,"Short,Drama,History",18,8.4,0.0
155,47 Ronin,PG-13,2013,38.36,"Action,Drama,Fantasy",128,6.3,152285.0
156,476 A.D. Chapter One: The Last Light of Aries,PG,2014,0.0,"Biography,Drama,History",76,4.9,0.0
157,Fantastic Four: Rise of the Silver Surfer,PG,2007,131.92,"Action,Adventure,Fantasy",92,5.6,254730.0
158,4:44 Last Day on Earth,R,2011,0.02,"Drama,Fantasy,Sci-Fi",82,4.6,5186.0
159,5 Days of War,R,2011,0.02,"Action,Drama,War",113,5.6,13607.0
160,5 Flights Up,PG-13,2014,1.01,"Comedy,Drama",88,6.2,9894.0
161,5 to 7,R,2014,0.12,"Comedy,Drama,Romance",95,7.1,19436.0
162,50 First Dates,PG-13,2004,120.91,"Comedy,Drama,Romance",99,6.8,335508.0
163,50 Most Wicked Women of Primetime,PG-13,2004,0.0,Documentary,60,7.3,0.0
164,50 Steamiest Southern Stars,PG-13,2005,0.0,Documentary,60,7.4,0.0
165,50 Ways to Leave Your Lover,R,2004,0.0,"Comedy,Romance",95,5.8,0.0
166,50 to 1,PG-13,2014,1.06,Drama,110,6.4,1966.0
167,50/50,R,2011,35.01,"Comedy,Drama,Romance",100,7.6,319959.0
168,54,R,1998,16.57,"Drama,Music",93,5.8,32115.0
169,58: The Film,PG-13,2011,0.0,Documentary,72,7.3,0.0
170,5B,PG-13,2018,0.0,Documentary,94,7.2,0.0
171,5up 2down,R,2006,0.0,Drama,95,5.5,0.0
172,6 Below: Miracle on the Mountain,PG-13,2017,0.0,"Biography,Drama,Sport",98,5.7,0.0
173,6 Brothaz in a Cadillac,R,2006,0.0,Comedy,84,7.3,0.0
174,6 Bullets,R,2012,0.0,"Action,Crime,Drama",115,6.1,0.0
175,6 Guns,R,2010,0.0,Western,95,4.2,0.0
176,6 Month Rule,R,2011,0.01,Comedy,100,4.9,673.0
177,6 Souls,R,2010,0.0,"Horror,Mystery,Thriller",112,6.1,0.0
178,6 Underground,R,2019,0.0,"Action,Thriller",128,6.1,0.0
179,6 Women,PG-13,2010,0.0,"Short,Comedy,Drama",17,8.1,0.0
180,60 Minutes Sports,PG,2013,0.0,"Documentary,News,Sport",60,6.6,0.0
181,600 Miles,R,2015,0.0,"Drama,Thriller",85,5.5,0.0
182,68 Kill,R,2017,0.0,"Comedy,Crime,Romance",93,6.0,0.0
183,6:66 PM,R,2017,0.0,"Comedy,Horror",82,5.4,0.0
184,7 Colombian Kilos,R,2007,0.0,"Action,Drama,Thriller",132,4.4,0.0
185,7 Seconds,R,2005,0.0,"Action,Comedy,Crime",96,4.8,0.0
186,74 Metros Cuadrados,PG,2011,0.0,"Documentary,Family",53,6.8,0.0
187,7500,R,2019,0.0,"Action,Drama,Thriller",93,6.3,0.0
188,759 Dresden,PG-13,2010,0.0,Documentary,50,8.7,0.0
189,79 Parts,PG-13,2016,0.0,"Action,Comedy,Romance",90,6.6,0.0
190,Dead Tone,R,2007,0.0,"Horror,Thriller",100,4.6,0.0
191,8 Days,PG-13,2014,0.0,"Drama,Thriller",90,4.8,0.0
192,8 Guys,PG-13,2003,0.0,Short,20,4.4,0.0
193,8 Heads in a Duffel Bag,R,1997,3.56,"Adventure,Comedy,Crime",95,5.4,10011.0
194,8 Mile,R,2002,116.72,"Drama,Music",110,7.1,259973.0
195,8 Murders a Day,R,2011,0.0,Documentary,90,5.1,0.0
196,8 Seconds,PG-13,1994,19.6,"Biography,Drama,Sport",105,6.6,4949.0
197,83 Hours 'Til Dawn,PG-13,1990,0.0,"Crime,Thriller",90,5.6,0.0
198,88 Minutes,R,2007,16.93,"Crime,Drama,Mystery",108,5.9,74682.0
199,8: The Mormon Proposition,R,2010,0.1,Documentary,80,7.0,1218.0
200,8MM,R,1999,36.66,"Crime,Drama,Mystery",123,6.5,126862.0
201,8MM 2,R,2005,0.0,"Mystery,Thriller",106,4.5,0.0
202,9,PG-13,2009,31.74,"Animation,Action,Adventure",79,7.1,135309.0
203,9/11 Inside the Pentagon,PG,2016,0.0,"Documentary,History,War",54,6.8,0.0
204,90 Minutes in Heaven,PG-13,2015,4.7,Drama,121,4.8,3516.0
205,915,R,2020,0.0,Documentary,125,4.9,0.0
206,95 Miles to Go,R,2004,0.0,"Documentary,Comedy",77,6.0,158.0
207,96 Minutes,R,2011,0.0,"Drama,Thriller",93,5.7,0.0
208,976-Evil II,R,1991,0.0,Horror,93,4.3,0.0
209,99 Homes,R,2014,1.41,Drama,112,7.1,31727.0
210,99%: The Occupy Wall Street Collaborative Film,R,2013,0.0,Documentary,97,6.6,0.0
211,A 3rd First,PG-13,2016,0.0,"Short,Adventure,Comedy",10,8.5,0.0
212,A Bad Moms Christmas,R,2017,72.11,Comedy,104,5.6,46409.0
213,A Beautiful Day in the Neighborhood,PG,2019,61.7,"Biography,Drama",109,7.3,67659.0
214,A Beautiful Mind,PG-13,2001,170.74,"Biography,Drama",135,8.2,872206.0
215,A Beautiful Now,R,2015,0.0,"Comedy,Drama,Music",90,5.5,104.0
216,A Beautiful Planet,G,2016,15.55,Documentary,46,7.4,1265.0
217,A Beautiful Soul,PG-13,2012,0.0,Drama,87,6.5,0.0
218,A Beginner's Guide to Endings,R,2010,0.0,"Comedy,Drama",93,6.4,0.0
219,A Belle for Christmas,PG,2014,0.0,"Comedy,Drama,Family",91,4.9,0.0
220,A Better Life,PG-13,2011,1.76,"Drama,Romance",98,7.2,15534.0
221,A Better Way to Die,R,2000,0.0,"Action,Comedy,Crime",101,5.6,0.0
222,A Bigger Splash,R,2015,1.98,"Drama,Music,Thriller",125,6.4,28313.0
223,A Bird in the Bush,R,2008,0.0,"Comedy,Romance",102,6.3,0.0
224,A Bird of the Air,PG-13,2011,0.0,"Drama,Romance",108,6.6,1225.0
225,A Birder's Guide to Everything,PG-13,2013,0.0,"Adventure,Comedy,Drama",86,6.3,0.0
226,Interlocked: Thrilled to Death,R,1998,0.0,Thriller,93,4.2,0.0
227,A Box of Faith,G,2015,0.0,Family,84,6.0,0.0
228,A Boy Called Hate,R,1995,0.0,"Crime,Drama,Romance",97,5.1,0.0
229,A Boy Called Po,PG,2016,1.55,"Drama,Fantasy",95,6.6,895.0
230,A Boy. A Girl. A Dream.,R,2018,0.1,"Drama,Romance",89,4.8,421.0
231,A Brave Heart: The Lizzie Velasquez Story,PG-13,2015,0.0,"Documentary,Biography,Family",78,7.4,0.0
232,A Brief History of Time,G,1991,2.28,"Documentary,Biography",80,7.3,5324.0
233,A Bright Shining Lie,R,1998,0.0,"Drama,War",118,6.4,0.0
234,A Brilliant Disguise,R,1994,0.0,Thriller,95,4.2,0.0
235,A Broken Sole,PG,2006,0.0,Drama,97,6.2,0.0
236,A Bronx Tale,R,1993,17.27,"Crime,Drama,Romance",121,7.8,132062.0
237,A Brooklyn State of Mind,R,1998,0.0,"Action,Crime,Drama",89,5.6,0.0
238,A Brother's Kiss,R,1997,0.0,Drama,92,6.0,0.0
239,A Bucket of Blood,R,1995,0.0,"Comedy,Horror,Thriller",83,4.8,0.0
240,A Bug's Life,G,1998,162.8,"Animation,Adventure,Comedy",95,7.2,274448.0
241,A Burning Passion: The Margaret Mitchell Story,PG-13,1994,0.0,"Biography,Drama",95,7.1,0.0
242,A Business Affair,R,1994,0.0,"Comedy,Romance",98,5.5,0.0
243,A California Christmas,PG-13,2020,0.0,"Comedy,Drama,Romance",106,5.8,0.0
244,A Call to Remember,R,1997,0.0,Drama,110,6.7,0.0
245,A Call to Spy,PG-13,2019,0.0,"Biography,Crime,Drama",123,6.5,0.0
246,A Captive in the Land,PG,1990,0.0,Drama,96,5.4,0.0
247,A Case for Murder,R,1993,0.0,"Crime,Drama,Romance",94,5.4,0.0
248,A Case of You,R,2013,0.0,"Comedy,Romance",89,5.6,0.0
249,A Catastrophe of Men,R,2005,0.0,Comedy,91,8.4,0.0
250,Puncture Wounds,R,2014,0.0,"Action,Drama",96,4.3,0.0
251,A Chance in the World,PG-13,2017,0.0,"Biography,Drama,Family",75,7.8,0.0
252, Christy: Choices of the Heart,G,2001,0.0,Drama,87,7.3,0.0
253,A Chipmunk Celebration,G,1994,0.0,"Animation,Adventure",22,6.9,0.0
254,A Christmas Adventure ...From a Book Called Wisely's Tales,G,2001,0.0,"Animation,Family",50,4.9,0.0
255,A Christmas Carol,PG,1997,0.0,"Animation,Adventure,Drama",72,5.9,0.0
256,A Christmas Carol,PG,2009,137.86,"Animation,Drama,Family",96,6.8,105792.0
257,A Christmas Carol: Scrooge's Ghostly Tale,G,2006,0.0,Animation,48,5.1,0.0
258,A Christmas Kiss,PG,2011,0.0,"Comedy,Romance",96,6.2,0.0
259,A Christmas Proposal,PG,2008,0.0,"Comedy,Drama,Romance",84,4.7,0.0
260,A Christmas Wedding Date,PG,2012,0.0,"Comedy,Romance",83,5.3,0.0
261,A Christmas Wedding Tail,PG,2011,0.0,Comedy,90,4.5,0.0
262,A Cinderella Story,PG,2004,51.44,"Comedy,Family,Romance",95,5.9,82717.0
263,A Cinderella Story: Christmas Wish,PG,2019,0.0,"Comedy,Family,Fantasy",85,5.3,0.0
264,A Cinderella Story: If the Shoe Fits,PG,2016,0.0,"Family,Fantasy,Musical",92,5.8,0.0
265,A Cinderella Story: Once Upon a Song,PG,2011,0.0,"Comedy,Family,Music",88,6.0,0.0
266,A Civil Action,PG-13,1998,56.7,Drama,115,6.6,28013.0
267,A Clay Aiken Christmas,G,2004,0.0,Music,0,6.0,0.0
268,A Climate for Killing,R,1991,0.0,Drama,103,5.1,0.0
269,A Common Man,PG-13,2013,0.0,"Action,Drama,Mystery",86,4.7,0.0
270,A Conversation with Ken Kesey,PG-13,1995,0.0,Short,8,6.9,0.0
271,A Conversation with Mr. D,R,2009,0.0,"Short,Thriller",25,5.9,0.0
272,"A Cool, Dry Place",PG-13,1998,0.0,Drama,97,6.2,2930.0
273,A Cooler Climate,R,1999,0.0,Drama,99,6.6,0.0
274,A Country Christmas,PG,2013,0.0,Family,91,5.7,0.0
275,A Cowboy's Silver Lining,R,2004,0.0,"Action,Thriller",83,6.2,0.0
276,A Cowgirl's Story,PG,2017,0.0,"Drama,Family",98,5.7,0.0
277,A Crime,R,2006,0.0,"Crime,Thriller",103,5.7,0.0
278,A Crime of Passion,PG-13,2003,0.0,"Crime,Drama,Mystery",0,5.1,0.0
279,A Crooked Somebody,R,2017,0.0,"Crime,Drama,Thriller",102,6.2,0.0
280,A Cry in the Wild,PG,1990,1.49,"Action,Adventure,Thriller",82,5.6,957.0
281,A Cup of Love,PG,2009,0.0,"Short,Romance",36,5.1,0.0
282,A Cure for Wellness,R,2016,8.11,"Drama,Fantasy,Horror",146,6.4,90307.0
283,A Dance for Bethany,PG-13,2007,0.0,"Drama,Romance",104,5.6,0.0
284,A Dangerous Method,R,2011,5.7,"Biography,Drama,Romance",99,6.4,100295.0
285,A Dangerous Place,R,1994,0.0,"Action,Thriller",97,5.4,0.0
286,A Dangerous Woman,R,1993,1.5,"Drama,Romance",102,5.8,1826.0
287,A Dark Foe,R,2020,0.0,"Crime,Drama,Horror",114,7.0,0.0
288,A Day Without a Mexican,R,2004,4.18,"Comedy,Drama,Fantasy",100,4.7,3093.0
289,A Day in the Life,R,2009,0.0,"Action,Crime,Drama",90,5.2,0.0
290,A Day with the Meatball,PG,2002,0.0,"Comedy,Short",2,5.1,0.0
291,A Decade Under the Influence,R,2003,0.03,Documentary,138,7.6,2581.0
292,"A Decade of Decadence, Pt. 2: Legacy of Dreams",PG-13,2013,0.0,Documentary,65,8.1,0.0
293,A Decade of Decadence: The Final Goodbye,R,2013,0.0,"Documentary,Short,Biography",19,7.4,0.0
294,A Dennis the Menace Christmas,G,2007,0.0,"Comedy,Family,Fantasy",83,4.8,0.0
295,A Different Loyalty,R,2004,0.0,"Drama,Romance,Thriller",96,5.0,0.0
296,A Dirty Shame,NC-17,2004,1.34,Comedy,89,5.1,12434.0
297,A Diva's Christmas Carol,PG,2000,0.0,"Comedy,Musical,Fantasy",120,6.3,0.0
298,A Dog and Pony Show,PG,2018,0.0,"Comedy,Family",85,4.4,0.0
299,A Dog Named Christmas,PG,2009,0.0,"Drama,Family",95,7.4,0.0
300,A Dog of Flanders,PG,1999,2.15,"Family,Drama",100,6.3,900.0
301,A Dog's Journey,PG,2019,22.78,"Adventure,Comedy,Drama",109,7.5,21187.0
302,A Dog's Purpose,PG,2017,64.51,"Adventure,Comedy,Drama",100,7.2,67732.0
303,A Christmas Tail,G,2000,0.0,"Adventure,Comedy,Family",91,6.0,0.0
304,A Dog's Way Home,PG,2019,41.95,"Adventure,Drama,Family",96,6.7,15983.0
305,A Dream in Doubt,PG,2007,0.0,Documentary,56,7.7,0.0
306,A Dull House,PG-13,2004,0.0,Comedy,88,6.4,0.0
307,A Face to Kill for,PG-13,1999,0.0,Drama,87,5.7,0.0
308,"A Fairly Odd Movie: Grow Up, Timmy Turner!",PG,2011,0.0,"Animation,Comedy,Family",48,4.0,0.0
309,A Family Man,R,2016,0.0,Drama,108,6.5,0.0
310,A Family Thing,PG-13,1996,10.12,"Comedy,Drama",109,7.0,3445.0
311,A Family Underground,R,2009,0.0,"Documentary,Music",90,6.3,0.0
312,A Family X-mas,R,2003,0.0,"Short,Comedy",14,7.3,0.0
313,A Far Off Place,PG,1993,12.89,"Adventure,Drama,Family",108,6.6,3433.0
314,A Few Good Men,R,1992,141.34,"Drama,Thriller",138,7.7,243499.0
315,A Fine Step,PG,2014,0.0,Drama,111,5.3,0.0
316,A Fish in the Bathtub,PG-13,1998,0.0,Comedy,96,5.8,0.0
317,A Flintstones Christmas Carol,G,1994,0.0,"Animation,Comedy,Family",69,6.9,0.0
318,A Foreign Affair,PG-13,2003,0.03,"Comedy,Drama,Romance",94,6.0,1052.0
319,A Free Bird,R,2014,0.0,Comedy,95,5.6,0.0
320,A Gentleman's Game,R,2002,0.0,"Drama,Sport",112,6.4,0.0
321,A Ghost Story,R,2017,1.6,"Drama,Fantasy,Romance",92,6.9,63996.0
322,A Girl Like Grace,PG-13,2015,0.0,Drama,93,5.9,0.0
323,A Girl Like Her,PG-13,2015,0.0,Drama,91,7.0,0.0
324,A Girl to Kill For,R,1990,0.0,"Crime,Romance",88,4.9,0.0
325,"A Girl, Three Guys, and a Gun",R,2000,0.0,"Comedy,Drama",85,4.7,0.0
326,A Glimpse Inside the Mind of Charles Swan III,R,2012,0.0,Comedy,86,4.7,0.0
327,A Glimpse of Hell,PG-13,2001,0.0,Drama,85,6.0,0.0
328,A Gnome Named Gnorm,PG,1990,0.0,"Adventure,Family,Fantasy",84,4.4,0.0
329,A Good Day to Be Black & Sexy,R,2008,0.01,"Drama,Romance",92,4.8,442.0
330,A Good Day to Die Hard,R,2013,67.35,"Action,Thriller",98,5.3,200826.0
331,A Good Man,R,2014,0.0,"Action,Crime,Thriller",100,4.6,0.0
332,A Good Man Is Hard to Find,PG-13,2008,0.0,"Drama,Romance",90,4.5,0.0
333,A Good Man in Africa,R,1994,2.31,Comedy,94,5.1,2437.0
334,A Good Marriage,R,2014,0.0,"Crime,Drama,Thriller",102,5.3,0.0
335,A Good Night to Die,R,2003,0.0,"Action,Comedy,Thriller",100,4.6,0.0
336,A Good Old Fashioned Orgy,R,2011,0.15,"Comedy,Romance",95,6.1,21743.0
337,A Good Woman,PG,2004,0.22,"Drama,Comedy,Romance",93,6.5,12776.0
338,A Good Year,PG-13,2006,7.46,"Comedy,Drama,Romance",117,7.0,90726.0
339,A Goofy Movie,G,1995,35.35,"Animation,Adventure,Comedy",78,6.9,48430.0
340,A Guide to Recognizing Your Saints,R,2006,0.52,"Crime,Drama",100,7.0,25239.0
341,A Guy Thing,PG-13,2003,15.41,"Comedy,Romance",101,5.6,16872.0
342,A Happening of Monumental Proportions,R,2017,0.0,"Comedy,Drama",81,4.7,0.0
343,A Haunted House,R,2013,40.04,"Comedy,Fantasy",86,5.0,44794.0
344,A Haunted House 2,R,2014,17.33,"Comedy,Fantasy",86,4.7,20418.0
345,A Hidden Life,PG-13,2019,0.0,"Biography,Drama,Romance",174,7.4,0.0
346,A History of Violence,R,2005,31.49,"Drama,Thriller",96,7.4,228243.0
347,A Hollywood Hounds Christmas,G,1994,0.0,"Animation,Short,Adventure",21,5.4,0.0
348,A Hologram for the King,R,2016,4.2,"Comedy,Drama,Romance",98,6.1,41988.0
349,A Home at the End of the World,R,2004,1.03,"Drama,Romance",97,6.7,13316.0
350,A Home of Our Own,PG,1993,1.7,"Biography,Drama",104,7.1,3097.0
351,A Horrible Way to Die,R,2010,0.0,"Drama,Horror,Thriller",87,5.2,0.0
352,A Horse Tale,G,2015,0.0,Family,85,5.5,0.0
353,A Horse for Danny,G,1995,0.0,"Drama,Family",92,6.2,0.0
354,A Horse for Summer,PG,2015,0.0,"Drama,Family",96,4.8,0.0
355,A Champion Heart,G,2018,0.0,Family,90,5.9,0.0
356,A House Divided,R,2000,0.0,Drama,101,6.7,0.0
357,A House Divided,R,2008,0.0,Drama,105,6.0,0.0
358,A House in the Hills,R,1993,0.0,"Romance,Thriller",95,5.6,0.0
359,A Kid Becomes the Kid,PG,2000,0.0,Short,16,5.8,0.0
360,A Kid Called Danger,PG,1999,0.0,"Crime,Family",85,5.6,0.0
361,A Kid Like Jake,R,2018,0.04,Drama,92,5.4,3233.0
362,A Kid in Aladdin's Palace,PG,1997,0.0,"Adventure,Family",89,5.2,0.0
363,A Kid in King Arthur's Court,PG,1995,13.41,"Adventure,Comedy,Family",89,4.7,5886.0
364,A Killer Within,R,2004,0.0,"Thriller,Drama",110,5.0,0.0
365,A Killing in a Small Town,R,1990,0.0,Drama,100,6.8,0.0
366,A Kind of Murder,R,2016,0.0,"Crime,Drama,Thriller",95,5.3,7187.0
367,A Kiss Before Dying,R,1991,15.43,"Crime,Drama,Mystery",94,5.7,5195.0
368,A Kiss Goodnight,R,1994,0.0,Thriller,84,5.3,0.0
369,A Knight's Tale,PG-13,2001,56.57,"Action,Adventure,Romance",132,6.9,176190.0
370,A Lamp in the Dark: The Untold History of the Bible,PG,2009,0.0,Documentary,180,7.0,0.0
371,A Late Quartet,R,2012,1.56,"Drama,Music",105,7.1,14222.0
372,A League of Ordinary Gentlemen,R,2004,0.02,"Documentary,Sport",93,7.0,352.0
373,A League of Their Own,PG,1992,107.53,"Comedy,Drama,Sport",128,7.3,97290.0
374,A Lego Brickumentary,G,2014,0.1,Documentary,93,6.8,1967.0
375,A Lesson Before Dying,PG-13,1999,0.0,Drama,105,6.7,0.0
376,A Life Less Ordinary,R,1997,4.27,"Comedy,Crime,Fantasy",103,6.4,34766.0
377,A Life for a Life,PG-13,2003,0.0,"Drama,Short",10,8.7,0.0
378,A Light Beneath Their Feet,R,2015,0.0,Drama,90,6.6,0.0
379,A Light in the Darkness,R,2002,0.0,"Drama,Horror",100,5.7,0.0
380,A Light in the Forest,PG,2003,0.0,"Family,Fantasy",95,4.4,0.0
381,A Little Bit of Heaven,PG-13,2011,0.01,"Comedy,Drama,Fantasy",106,6.3,28091.0
382,A Little Game,PG,2014,0.0,"Adventure,Family",92,6.3,0.0
383,A Little Help,R,2010,0.09,"Comedy,Drama,Romance",109,5.7,3258.0
384,A Little Inside,PG,1999,0.0,"Comedy,Drama,Family",95,5.7,0.0
385,A Little Princess,G,1995,10.02,"Drama,Family,Fantasy",97,7.7,32994.0
386,A Little Trip to Heaven,R,2005,0.0,"Drama,Thriller",98,6.0,0.0
387,A Lobster Tale,PG-13,2006,0.0,"Drama,Family,Fantasy",95,6.1,0.0
388,A Long Way Off,PG,2014,0.03,"Drama,Family,Romance",105,4.7,181.0
389,A Lot Like Love,PG-13,2005,21.84,"Comedy,Drama,Romance",107,6.6,67989.0
390,A Love Song for Bobby Long,R,2004,0.16,Drama,119,7.1,25551.0
391,A Low Down Dirty Shame,R,1994,29.39,"Action,Comedy,Crime",108,6.0,6814.0
392,A Madea Christmas,PG-13,2013,52.44,"Comedy,Drama,Romance",100,4.9,5977.0
393,Tyler Perry's a Madea Family Funeral,PG-13,2019,73.26,"Comedy,Drama",109,4.5,4000.0
394,A Magic Christmas,G,2014,0.0,Family,80,5.1,0.0
395,A Man Apart,R,2003,26.18,"Action,Crime,Drama",109,6.1,45922.0
396,A Man Called Sarge,PG-13,1990,0.0,"Comedy,War",88,4.3,0.0
397,A Man Named Pearl,G,2006,0.2,Documentary,78,7.9,318.0
398,A Man of God,PG-13,2015,0.0,"Short,Drama",17,5.8,0.0
399,A Map of the World,R,1999,0.54,Drama,125,6.6,4199.0
400,A Matter of Degrees,R,1990,0.0,Comedy,88,5.1,0.0
401,A Matter of Honor,PG,1994,0.0,N/A,0,8.0,0.0
402,A Measure of Faith,PG-13,2012,0.0,Drama,103,6.5,0.0
403,A Mermaid's Tale,G,2017,0.0,"Adventure,Drama,Family",92,4.8,0.0
404,A Merry Friggin' Christmas,PG-13,2014,0.0,"Comedy,Drama",88,5.1,0.0
