Title,Movie Rating,Year,Gross Income in millions (USD),Movie Genre,Movie Runtime,IMDb Rating,Votes,Budget in millions (USD),Profit percent
Clerks II,R,2006,24.14,Comedy,97,7.3,131529.0,5.0,382.8
Click,PG-13,2006,137.36,"Comedy,Drama,Fantasy",107,6.4,313103.0,82.5,66.49696969696971
Click,PG-13,2006,137.36,"Comedy,Drama,Fantasy",107,6.4,313150.0,82.5,66.49696969696971
Cliffhanger,R,1993,84.05,"Action,Adventure,Thriller",113,6.4,122744.0,65.0,29.3076923076923
Cliffhanger,R,1993,84.05,"Action,Adventure,Thriller",113,6.4,122776.0,65.0,29.3076923076923
Clockstoppers,PG,2002,36.99,"Action,Adventure,Comedy",94,5.2,13713.0,26.0,42.269230769230774
Clockstoppers,PG,2002,36.99,"Action,Adventure,Comedy",94,5.2,13720.0,26.0,42.269230769230774
Clockwatchers,PG-13,1997,0.44,"Comedy,Drama",96,6.6,4923.0,2.0,-78.0
Clockwatchers,PG-13,1997,0.44,"Comedy,Drama",96,6.6,4941.0,2.0,-78.0
Closer,R,2004,33.99,"Drama,Romance",104,7.2,207775.0,35.0,-2.88571428571428
Closer,R,2004,33.99,"Drama,Romance",104,7.2,207807.0,35.0,-2.88571428571428
Cloud Atlas,R,2012,27.11,"Action,Drama,Mystery",172,7.4,349512.0,102.0,-73.42156862745098
Cloud Atlas,R,2012,27.11,"Action,Drama,Mystery",172,7.4,349542.0,102.0,-73.42156862745098
Cloudy with a Chance of Meatballs,PG,2009,124.87,"Animation,Adventure,Comedy",90,6.9,212860.0,100.0,24.870000000000005
Cloudy with a Chance of Meatballs,PG,2009,124.87,"Animation,Adventure,Comedy",90,6.9,212905.0,100.0,24.870000000000005
Cloudy with a Chance of Meatballs 2,PG,2013,119.79,"Animation,Adventure,Comedy",95,6.4,94366.0,78.0,53.57692307692309
Cloudy with a Chance of Meatballs 2,PG,2013,119.79,"Animation,Adventure,Comedy",95,6.4,94392.0,78.0,53.57692307692309
Cloverfield,PG-13,2008,80.05,"Action,Horror,Sci-Fi",85,7.0,379588.0,25.0,220.2
Cloverfield,PG-13,2008,80.05,"Action,Horror,Sci-Fi",85,7.0,379654.0,25.0,220.2
Club Dread,R,2004,4.99,"Comedy,Horror,Mystery",104,5.7,28862.0,8.5,-41.29411764705882
Club Dread,R,2004,4.99,"Comedy,Horror,Mystery",104,5.7,28873.0,8.5,-41.29411764705882
Clueless,PG-13,1995,56.63,"Comedy,Romance",97,6.8,193877.0,13.7,313.3576642335767
Clueless,PG-13,1995,56.63,"Comedy,Romance",97,6.8,193936.0,13.7,313.3576642335767
Coach Carter,PG-13,2005,67.26,"Biography,Drama,Sport",136,7.3,133778.0,45.0,49.466666666666676
Coach Carter,PG-13,2005,67.26,"Biography,Drama,Sport",136,7.3,133811.0,45.0,49.466666666666676
Coco,PG,2017,209.73,"Animation,Adventure,Drama",105,8.4,418645.0,175.0,19.84571428571428
Coco,PG,2017,209.73,"Animation,Adventure,Drama",105,8.4,418787.0,175.0,19.84571428571428
Code 46,R,2003,0.2,"Drama,Romance,Sci-Fi",93,6.2,20186.0,7.5,-97.33333333333333
Code 46,R,2003,0.2,"Drama,Romance,Sci-Fi",93,6.2,20196.0,7.5,-97.33333333333333
Code Name: The Cleaner,PG-13,2007,8.1,"Action,Comedy,Crime",84,4.6,11415.0,20.0,-59.5
Code Name: The Cleaner,PG-13,2007,8.1,"Action,Comedy,Crime",84,4.6,11423.0,20.0,-59.5
Code of Honor,R,2016,22.53,"Action,Crime,Thriller",106,4.1,51491.0,8.0,-100.0
Code of Honor,R,2016,22.53,"Action,Crime,Thriller",106,4.1,51491.0,8.0,-100.0
Cold Mountain,R,2003,95.64,"Adventure,Drama,History",154,7.2,142184.0,80.0,19.55
Cold Mountain,R,2003,95.64,"Adventure,Drama,History",154,7.2,142205.0,80.0,19.55
Cold Pursuit,R,2019,32.14,"Action,Comedy,Crime",119,6.2,61322.0,60.0,-46.43333333333333
Cold Pursuit,R,2019,32.14,"Action,Comedy,Crime",119,6.2,61349.0,60.0,-46.43333333333333
Collateral,R,2004,101.01,"Crime,Drama,Thriller",120,7.5,373954.0,60.0,68.35000000000001
Collateral,R,2004,101.01,"Crime,Drama,Thriller",120,7.5,374031.0,60.0,68.35000000000001
Collateral Beauty,PG-13,2016,31.02,"Drama,Romance",97,6.8,94817.0,36.0,-13.833333333333334
Collateral Beauty,PG-13,2016,31.02,"Drama,Romance",97,6.8,94823.0,36.0,-13.833333333333334
Collateral Damage,R,2002,40.08,"Action,Drama,Thriller",108,5.5,73020.0,85.0,-52.847058823529416
Collateral Damage,R,2002,40.08,"Action,Drama,Thriller",108,5.5,73040.0,85.0,-52.847058823529416
College,R,2008,4.69,Comedy,94,4.6,12177.0,6.0,-21.83333333333333
College,R,2008,4.69,Comedy,94,4.6,12183.0,6.0,-21.83333333333333
Collide,PG-13,2016,2.28,"Action,Crime,Thriller",99,5.7,15503.0,29.2,-92.1917808219178
Collide,PG-13,2016,2.28,"Action,Crime,Thriller",99,5.7,15511.0,29.2,-92.1917808219178
Colombiana,PG-13,2011,36.67,"Action,Drama,Thriller",108,6.4,96944.0,40.0,-8.324999999999996
Colombiana,PG-13,2011,36.67,"Action,Drama,Thriller",108,6.4,96967.0,40.0,-8.324999999999996
Come Early Morning,R,2006,0.12,"Drama,Romance",97,6.1,2622.0,6.0,-98.0
Come Early Morning,R,2006,0.12,"Drama,Romance",97,6.1,2629.0,6.0,-98.0
Company Man,PG-13,2000,0.15,Comedy,86,5.3,2017.0,12.0,-98.75
Company Man,PG-13,2000,0.15,Comedy,86,5.3,2019.0,12.0,-98.75
Compliance,R,2012,0.32,"Crime,Drama,Thriller",90,6.4,32787.0,0.27,18.518518518518512
Compliance,R,2012,0.32,"Crime,Drama,Thriller",90,6.4,32800.0,0.27,18.518518518518512
Con Air,R,1997,101.12,"Action,Crime,Thriller",115,6.9,282719.0,80.0,26.400000000000006
Con Air,R,1997,101.12,"Action,Crime,Thriller",115,6.9,282763.0,80.0,26.400000000000006
Conan the Barbarian,R,2011,21.3,"Action,Adventure,Fantasy",113,5.2,96483.0,90.0,-76.33333333333334
Conan the Barbarian,R,2011,21.3,"Action,Adventure,Fantasy",113,5.2,96483.0,20.0,6.500000000000003
Conan the Barbarian,R,2011,21.3,"Action,Adventure,Fantasy",113,5.2,96495.0,90.0,-76.33333333333334
Conan the Barbarian,R,2011,21.3,"Action,Adventure,Fantasy",113,5.2,96495.0,20.0,6.500000000000003
Concussion,R,2013,0.04,Drama,96,5.7,4605.0,35.0,-99.88571428571429
Concussion,PG-13,2015,34.54,"Biography,Drama,Sport",123,7.1,89590.0,35.0,-1.3142857142857167
Concussion,R,2013,0.04,Drama,96,5.7,4646.0,35.0,-99.88571428571429
Concussion,PG-13,2015,34.54,"Biography,Drama,Sport",123,7.1,89607.0,35.0,-1.3142857142857167
Confessions of a Dangerous Mind,R,2002,16.0,"Biography,Comedy,Crime",113,7.0,85489.0,29.0,-44.827586206896555
Confessions of a Dangerous Mind,R,2002,16.0,"Biography,Comedy,Crime",113,7.0,85511.0,29.0,-44.827586206896555
Confessions of a Teenage Drama Queen,PG,2004,29.33,"Comedy,Family,Music",89,4.7,28056.0,15.0,95.53333333333333
Confessions of a Teenage Drama Queen,PG,2004,29.33,"Comedy,Family,Music",89,4.7,28070.0,15.0,95.53333333333333
Confidence,R,2003,12.21,"Crime,Thriller",97,6.7,33614.0,15.0,-18.599999999999994
Confidence,R,2003,12.21,"Crime,Thriller",97,6.7,33624.0,15.0,-18.599999999999994
Congo,PG-13,1995,81.02,"Action,Adventure,Mystery",109,5.2,43692.0,50.0,62.03999999999999
Congo,PG-13,1995,81.02,"Action,Adventure,Mystery",109,5.2,43707.0,50.0,62.03999999999999
Conspiracy Theory,R,1997,75.98,"Action,Mystery,Thriller",135,6.7,96118.0,80.0,-5.024999999999995
Conspiracy Theory,R,1997,75.98,"Action,Mystery,Thriller",135,6.7,96142.0,80.0,-5.024999999999995
Constantine,R,2005,75.98,"Action,Fantasy,Horror",121,7.0,317505.0,75.0,1.306666666666672
Constantine,R,2005,75.98,"Action,Fantasy,Horror",121,7.0,317560.0,75.0,1.306666666666672
Contact,PG,1997,100.92,"Drama,Mystery,Sci-Fi",150,7.5,260874.0,90.0,12.133333333333335
Contact,PG,1997,100.92,"Drama,Mystery,Sci-Fi",150,7.5,260915.0,90.0,12.133333333333335
Contagion,PG-13,2002,22.53,"Drama,Sci-Fi",95,4.0,51491.0,60.0,-100.0
Contagion,PG-13,2011,75.66,"Drama,Thriller",106,6.7,289977.0,60.0,26.099999999999994
Contagion,PG-13,2002,22.53,"Drama,Sci-Fi",95,4.0,51491.0,60.0,-100.0
Contagion,PG-13,2011,75.66,"Drama,Thriller",106,6.7,290020.0,60.0,26.099999999999994
Contraband,R,2012,66.53,"Action,Crime,Drama",109,6.4,119060.0,25.0,166.12
Contraband,R,2012,66.53,"Action,Crime,Drama",109,6.4,119079.0,25.0,166.12
Control,R,2004,22.53,"Action,Crime,Thriller",104,6.2,51491.0,6.4,-100.0
Control,R,2007,0.87,"Biography,Drama,Music",122,7.7,62743.0,6.4,-86.40625
Control,R,2004,22.53,"Action,Crime,Thriller",104,6.2,51491.0,6.4,-100.0
Control,R,2007,0.87,"Biography,Drama,Music",122,7.7,62761.0,6.4,-86.40625
Conversations with Other Women,R,2005,0.37,"Comedy,Drama,Romance",84,7.0,12230.0,0.45,-17.777777777777782
Conversations with Other Women,R,2005,0.37,"Comedy,Drama,Romance",84,7.0,12234.0,0.45,-17.777777777777782
Conviction,R,2002,22.53,"Drama,Thriller",99,6.4,51491.0,12.5,-100.0
Conviction,R,2010,6.78,"Biography,Crime,Drama",107,7.2,43175.0,12.5,-45.76
Conviction,R,2002,22.53,"Drama,Thriller",99,6.4,51491.0,12.5,-100.0
Conviction,R,2010,6.78,"Biography,Crime,Drama",107,7.2,43188.0,12.5,-45.76
Cool Runnings,PG,1993,68.86,"Adventure,Comedy,Family",98,7.0,96319.0,14.0,391.85714285714283
Cool Runnings,PG,1993,68.86,"Adventure,Comedy,Family",98,7.0,96346.0,14.0,391.85714285714283
Cop Car,R,2015,0.13,"Crime,Thriller",88,6.3,31315.0,5.0,-97.39999999999999
Cop Car,R,2015,0.13,"Crime,Thriller",88,6.3,31323.0,5.0,-97.39999999999999
Cop Land,R,1997,44.89,"Crime,Drama,Thriller",105,6.9,89039.0,15.0,199.26666666666668
Cop Land,R,1997,44.89,"Crime,Drama,Thriller",105,6.9,89061.0,15.0,199.26666666666668
Cop Out,R,2010,44.88,"Action,Comedy,Crime",107,5.6,86237.0,37.0,21.297297297297305
Cop Out,R,2010,44.88,"Action,Comedy,Crime",107,5.6,86255.0,37.0,21.297297297297305
Copycat,R,1995,32.05,"Drama,Mystery,Thriller",123,6.6,56382.0,20.0,60.24999999999998
Copycat,R,1995,32.05,"Drama,Mystery,Thriller",123,6.6,56399.0,20.0,60.24999999999998
Copying Beethoven,PG-13,2006,0.35,"Biography,Drama,Music",104,6.8,13242.0,11.0,-96.81818181818183
Copying Beethoven,PG-13,2006,0.35,"Biography,Drama,Music",104,6.8,13250.0,11.0,-96.81818181818183
Coraline,PG,2009,75.29,"Animation,Drama,Family",100,7.7,204758.0,60.0,25.48333333333334
Coraline,PG,2009,75.29,"Animation,Drama,Family",100,7.7,204822.0,60.0,25.48333333333334
Corky Romano,PG-13,2001,23.98,"Comedy,Crime",86,4.7,12757.0,11.0,118.0
Corky Romano,PG-13,2001,23.98,"Comedy,Crime",86,4.7,12768.0,11.0,118.0
Corpse Bride,PG,2005,53.36,"Animation,Drama,Family",77,7.3,251603.0,30.0,77.86666666666666
Corpse Bride,PG,2005,53.36,"Animation,Drama,Family",77,7.3,251648.0,30.0,77.86666666666666
Country Strong,PG-13,2010,20.22,"Drama,Music",117,6.3,17614.0,15.0,34.79999999999999
Country Strong,PG-13,2010,20.22,"Drama,Music",117,6.3,17621.0,15.0,34.79999999999999
Couples Retreat,PG-13,2009,109.21,Comedy,113,5.5,103948.0,60.0,82.01666666666667
Couples Retreat,PG-13,2009,109.21,Comedy,113,5.5,103968.0,60.0,82.01666666666667
Courage Under Fire,R,1996,59.03,"Action,Drama,Mystery",116,6.6,51745.0,46.0,28.32608695652174
Courage Under Fire,R,1996,59.03,"Action,Drama,Mystery",116,6.6,51757.0,46.0,28.32608695652174
Courageous,PG-13,2011,34.52,Drama,129,7.0,19730.0,2.0,1626.0000000000002
Courageous,PG-13,2011,34.52,Drama,129,7.0,19742.0,2.0,1626.0000000000002
Coyote Ugly,PG-13,2000,60.79,"Comedy,Drama,Music",100,5.7,109595.0,45.0,35.08888888888889
Coyote Ugly,PG-13,2000,60.79,"Comedy,Drama,Music",100,5.7,109761.0,45.0,35.08888888888889
Cradle 2 the Grave,R,2003,34.6,"Action,Crime,Drama",101,5.8,43411.0,25.0,38.400000000000006
Cradle 2 the Grave,R,2003,34.6,"Action,Crime,Drama",101,5.8,43573.0,25.0,38.400000000000006
Cradle Will Rock,R,1999,2.9,Drama,132,6.8,8955.0,32.0,-90.9375
Cradle Will Rock,R,1999,2.9,Drama,132,6.8,8965.0,32.0,-90.9375
Crank,R,2006,27.83,"Action,Crime,Thriller",88,6.9,239016.0,12.0,131.91666666666666
Crank,R,2006,27.83,"Action,Crime,Thriller",88,6.9,239047.0,12.0,131.91666666666666
Crash,R,2004,54.58,"Crime,Drama,Thriller",112,7.7,424842.0,10.0,445.8
Crash,R,2004,54.58,"Crime,Drama,Thriller",112,7.7,424842.0,7.303082,647.3557054405248
Crash,R,2004,54.58,"Crime,Drama,Thriller",112,7.7,424904.0,10.0,445.8
Crash,R,2004,54.58,"Crime,Drama,Thriller",112,7.7,424904.0,7.303082,647.3557054405248
Crawl,R,2019,39.01,"Action,Horror,Thriller",87,6.1,74869.0,17.0,129.47058823529412
Crawl,R,2019,39.01,"Action,Horror,Thriller",87,6.1,74907.0,17.0,129.47058823529412
Crazy Heart,R,2009,39.46,"Drama,Music,Romance",112,7.2,85830.0,8.5,364.2352941176471
Crazy Heart,R,2009,39.46,"Drama,Music,Romance",112,7.2,85847.0,8.5,364.2352941176471
Crazy Rich Asians,PG-13,2018,174.53,"Comedy,Drama,Romance",120,6.9,151954.0,30.0,481.76666666666665
Crazy Rich Asians,PG-13,2018,174.53,"Comedy,Drama,Romance",120,6.9,151995.0,30.0,481.76666666666665
Crazy in Alabama,PG-13,1999,1.95,"Comedy,Crime,Drama",111,6.2,6790.0,15.0,-87.0
Crazy in Alabama,PG-13,1999,1.95,"Comedy,Crime,Drama",111,6.2,6798.0,15.0,-87.0
Creative Control,R,2015,0.06,"Drama,Sci-Fi",97,5.4,2107.0,1.0,-94.0
Creative Control,R,2015,0.06,"Drama,Sci-Fi",97,5.4,2111.0,1.0,-94.0
Creed,PG-13,2015,109.77,"Drama,Sport",133,7.6,254387.0,37.0,196.67567567567565
Creed,PG-13,2015,109.77,"Drama,Sport",133,7.6,254428.0,37.0,196.67567567567565
Creed II,PG-13,2018,115.72,"Drama,Sport",130,7.1,111288.0,50.0,131.44
Creed II,PG-13,2018,115.72,"Drama,Sport",130,7.1,111315.0,50.0,131.44
Criminal,R,2004,14.69,"Comedy,Crime,Drama",87,6.4,10117.0,31.5,-53.36507936507937
Criminal,R,2016,14.27,"Action,Sci-Fi,Thriller",113,6.3,61951.0,31.5,-54.6984126984127
Criminal,R,2004,14.69,"Comedy,Crime,Drama",87,6.4,10131.0,31.5,-53.36507936507937
Criminal,R,2016,14.27,"Action,Sci-Fi,Thriller",113,6.3,61966.0,31.5,-54.6984126984127
Crimson Peak,R,2015,31.09,"Drama,Fantasy,Horror",119,6.5,136272.0,55.0,-43.472727272727276
Crimson Peak,R,2015,31.09,"Drama,Fantasy,Horror",119,6.5,136306.0,55.0,-43.472727272727276
Crimson Tide,R,1995,91.4,"Action,Drama,Thriller",116,7.3,105321.0,55.0,66.1818181818182
Crimson Tide,R,1995,91.4,"Action,Drama,Thriller",116,7.3,105351.0,55.0,66.1818181818182
Critical Care,R,1997,0.14,"Comedy,Drama",107,5.9,1946.0,12.0,-98.83333333333333
Critical Care,R,1997,0.14,"Comedy,Drama",107,5.9,1956.0,12.0,-98.83333333333333
Crocodile Dundee in Los Angeles,PG,2001,25.64,"Action,Adventure,Comedy",95,4.8,23957.0,25.0,2.5600000000000023
Crocodile Dundee in Los Angeles,PG,2001,25.64,"Action,Adventure,Comedy",95,4.8,23966.0,25.0,2.5600000000000023
Crooklyn,PG-13,1994,13.64,"Comedy,Drama",115,7.0,9798.0,14.0,-2.571428571428567
Crooklyn,PG-13,1994,13.64,"Comedy,Drama",115,7.0,9810.0,14.0,-2.571428571428567
Cruel Intentions,R,1999,38.33,"Drama,Romance",97,6.8,183452.0,11.0,248.45454545454544
Cruel Intentions,R,1999,38.33,"Drama,Romance",97,6.8,183481.0,11.0,248.45454545454544
Cry Wolf,PG-13,2005,10.05,"Drama,Horror,Mystery",90,5.8,26431.0,1.0,905.0000000000001
Cry Wolf,PG-13,2005,10.05,"Drama,Horror,Mystery",90,5.8,26440.0,1.0,905.0000000000001
Curious George,G,2006,58.64,"Animation,Adventure,Comedy",87,6.5,15969.0,50.0,17.28
Curious George,G,2006,58.64,"Animation,Adventure,Comedy",87,6.5,15978.0,50.0,17.28
Cursed,PG-13,2005,19.3,"Comedy,Horror",97,5.0,31167.0,35.0,-44.857142857142854
Cursed,PG-13,2005,19.3,"Comedy,Horror",97,5.0,31178.0,35.0,-44.857142857142854
Cutthroat Island,PG-13,1995,10.02,"Action,Adventure,Comedy",124,5.7,26874.0,92.0,-89.10869565217392
Cutthroat Island,PG-13,1995,10.02,"Action,Adventure,Comedy",124,5.7,26889.0,92.0,-89.10869565217392
Cyrus,R,2010,7.46,"Comedy,Drama,Romance",91,6.3,34310.0,7.0,6.571428571428571
Cyrus,R,2010,7.46,"Comedy,Drama,Romance",91,6.3,34321.0,7.0,6.571428571428571
Eye See You,R,2002,0.08,"Crime,Thriller",96,5.3,25541.0,55.0,-99.85454545454546
Eye See You,R,2002,0.08,"Crime,Thriller",96,5.3,25558.0,55.0,-99.85454545454546
D.E.B.S.,PG-13,2004,0.1,"Action,Comedy,Romance",91,5.3,15179.0,3.5,-97.14285714285714
D.E.B.S.,PG-13,2004,0.1,"Action,Comedy,Romance",91,5.3,15186.0,3.5,-97.14285714285714
Catwoman,PG-13,2011,22.53,"Animation,Short,Action",15,6.9,51491.0,100.0,-100.0
Catwoman,PG-13,2011,22.53,"Animation,Short,Action",15,6.9,51491.0,100.0,-100.0
DOA: Dead or Alive,PG-13,2006,0.48,"Action,Adventure,Mystery",87,4.8,43690.0,30.0,-98.4
DOA: Dead or Alive,PG-13,2006,0.48,"Action,Adventure,Mystery",87,4.8,43701.0,30.0,-98.4
Daddy Day Care,PG,2003,104.3,"Comedy,Family",92,5.6,65370.0,60.0,73.83333333333333
Daddy Day Care,PG,2003,104.3,"Comedy,Family",92,5.6,65385.0,60.0,73.83333333333333
Daisy Winters,PG-13,2017,0.18,Drama,90,6.3,258.0,4.5,-96.00000000000001
Daisy Winters,PG-13,2017,0.18,Drama,90,6.3,260.0,4.5,-96.00000000000001
Dallas Buyers Club,R,2013,27.3,"Biography,Drama",117,8.0,455515.0,5.0,446.0
Dallas Buyers Club,R,2013,27.3,"Biography,Drama",117,8.0,455602.0,5.0,446.0
Damsels in Distress,PG-13,2011,1.01,"Comedy,Drama,Romance",99,5.7,9292.0,3.0,-66.33333333333333
Damsels in Distress,PG-13,2011,1.01,"Comedy,Drama,Romance",99,5.7,9299.0,3.0,-66.33333333333333
Dancer in the Dark,R,2000,4.18,"Crime,Drama,Musical",140,8.0,104838.0,12.5,-66.56
Dancer in the Dark,R,2000,4.18,"Crime,Drama,Musical",140,8.0,104862.0,12.5,-66.56
"Dancer, Texas Pop. 81",PG,1998,0.57,"Comedy,Drama,Family",97,6.7,2423.0,2.3,-75.21739130434784
"Dancer, Texas Pop. 81",PG,1998,0.57,"Comedy,Drama,Family",97,6.7,2429.0,2.3,-75.21739130434784
Dances with Wolves,PG-13,1990,184.21,"Adventure,Drama,Western",181,8.0,247616.0,19.0,869.5263157894738
Dances with Wolves,PG-13,1990,184.21,"Adventure,Drama,Western",181,8.0,247669.0,19.0,869.5263157894738
Danny Collins,R,2015,5.35,"Biography,Comedy,Drama",106,7.0,30490.0,10.0,-46.5
Danny Collins,R,2015,5.35,"Biography,Comedy,Drama",106,7.0,30500.0,10.0,-46.5
Dante's Peak,PG-13,1997,67.13,"Action,Adventure,Thriller",108,6.0,85200.0,115.0,-41.62608695652174
Dante's Peak,PG-13,1997,67.13,"Action,Adventure,Thriller",108,6.0,85219.0,115.0,-41.62608695652174
Daredevil,PG-13,2003,102.54,"Action,Crime",103,5.3,210593.0,80.0,28.175000000000004
Daredevil,PG-13,2003,102.54,"Action,Crime",103,5.3,210765.0,80.0,28.175000000000004
Dark Blue,R,2002,9.06,"Crime,Drama,Thriller",118,6.6,21346.0,15.0,-39.599999999999994
Dark Blue,R,2002,9.06,"Crime,Drama,Thriller",118,6.6,21357.0,15.0,-39.599999999999994
Dark Shadows,PG-13,2012,79.73,"Comedy,Fantasy,Horror",113,6.2,252536.0,150.0,-46.846666666666664
Dark Shadows,PG-13,2012,79.73,"Comedy,Fantasy,Horror",113,6.2,252569.0,150.0,-46.846666666666664
Dark Skies,PG-13,2013,17.41,"Horror,Sci-Fi,Thriller",97,6.3,72629.0,3.5,397.42857142857144
Dark Skies,PG-13,2013,17.41,"Horror,Sci-Fi,Thriller",97,6.3,72637.0,3.5,397.42857142857144
Dark Water,PG-13,2005,25.47,"Drama,Horror,Mystery",105,5.6,60567.0,60.0,-57.550000000000004
Dark Water,PG-13,2005,25.47,"Drama,Horror,Mystery",105,5.6,60585.0,60.0,-57.550000000000004
Darkest Hour,PG-13,2017,56.47,"Biography,Drama,History",125,7.4,179821.0,30.0,88.23333333333333
Darkest Hour,PG-13,2017,56.47,"Biography,Drama,History",125,7.4,179932.0,30.0,88.23333333333333
Darkness,PG-13,2002,22.16,Horror,88,5.4,19107.0,10.6,109.0566037735849
Darkness,PG-13,2002,22.16,Horror,88,5.4,19117.0,10.6,109.0566037735849
Darkness Falls,PG-13,2003,32.55,"Fantasy,Horror,Mystery",86,5.0,30705.0,7.0,364.99999999999994
Darkness Falls,PG-13,2003,32.55,"Fantasy,Horror,Mystery",86,5.0,30721.0,7.0,364.99999999999994
Darling Companion,PG-13,2012,0.79,"Animation,Comedy,Drama",103,5.1,3346.0,12.0,-93.41666666666667
Darling Companion,PG-13,2012,0.79,"Animation,Comedy,Drama",103,5.1,3351.0,12.0,-93.41666666666667
Date Night,PG-13,2010,98.71,"Comedy,Crime,Romance",88,6.3,155360.0,55.0,79.47272727272725
Date Night,PG-13,2010,98.71,"Comedy,Crime,Romance",88,6.3,155382.0,55.0,79.47272727272725
Dave Chappelle's Block Party,R,2005,11.69,"Documentary,Comedy,Music",103,7.2,8959.0,3.0,289.66666666666663
Dave Chappelle's Block Party,R,2005,11.69,"Documentary,Comedy,Music",103,7.2,8964.0,3.0,289.66666666666663
Dawn of the Dead,R,2004,59.02,"Action,Horror",101,7.3,243583.0,28.0,110.78571428571429
Dawn of the Dead,R,2004,59.02,"Action,Horror",101,7.3,243583.0,1.5,3834.666666666667
Dawn of the Dead,R,2004,59.02,"Action,Horror",101,7.3,243619.0,28.0,110.78571428571429
Dawn of the Dead,R,2004,59.02,"Action,Horror",101,7.3,243619.0,1.5,3834.666666666667
Dawn of the Planet of the Apes,PG-13,2014,208.55,"Action,Adventure,Drama",130,7.6,419106.0,170.0,22.6764705882353
Dawn of the Planet of the Apes,PG-13,2014,208.55,"Action,Adventure,Drama",130,7.6,419164.0,170.0,22.6764705882353
Day of the Dead,R,2008,22.53,"Action,Horror,Sci-Fi",86,4.5,51491.0,18.0,-100.0
Day of the Dead,R,2008,22.53,"Action,Horror,Sci-Fi",86,4.5,51491.0,3.5,-100.0
Day of the Dead,R,2008,22.53,"Action,Horror,Sci-Fi",86,4.5,51491.0,18.0,-100.0
Day of the Dead,R,2008,22.53,"Action,Horror,Sci-Fi",86,4.5,51491.0,3.5,-100.0
Daybreakers,R,2009,30.1,"Action,Adventure,Fantasy",98,6.4,124181.0,20.0,50.500000000000014
Daybreakers,R,2009,30.1,"Action,Adventure,Fantasy",98,6.4,124198.0,20.0,50.500000000000014
Daylight,PG-13,1996,33.02,"Action,Adventure,Drama",114,5.9,69771.0,80.0,-58.724999999999994
Daylight,PG-13,1996,33.02,"Action,Adventure,Drama",114,5.9,69943.0,80.0,-58.724999999999994
Days of Thunder,PG-13,1990,82.67,"Action,Drama,Sport",107,6.1,82518.0,60.0,37.78333333333334
Days of Thunder,PG-13,1990,82.67,"Action,Drama,Sport",107,6.1,82691.0,60.0,37.78333333333334
Dazed and Confused,R,1993,7.99,Comedy,102,7.6,171804.0,6.9,15.797101449275358
Dazed and Confused,R,1993,7.99,Comedy,102,7.6,171836.0,6.9,15.797101449275358
De-Lovely,PG-13,2004,13.34,"Biography,Drama,Music",125,6.6,11056.0,15.0,-11.066666666666668
De-Lovely,PG-13,2004,13.34,"Biography,Drama,Music",125,6.6,11063.0,15.0,-11.066666666666668
Dead Like Me: Life After Death,R,2009,22.53,"Comedy,Drama,Fantasy",87,6.1,51491.0,5.0,-100.0
Dead Like Me: Life After Death,R,2009,22.53,"Comedy,Drama,Fantasy",87,6.1,51491.0,5.0,-100.0
Dead Man Down,R,2013,10.88,"Action,Crime,Drama",118,6.5,65542.0,30.0,-63.73333333333332
Dead Man Down,R,2013,10.88,"Action,Crime,Drama",118,6.5,65560.0,30.0,-63.73333333333332
Dead Man Walking,R,1995,39.39,"Crime,Drama",122,7.5,90723.0,11.0,258.0909090909091
Dead Man Walking,R,1995,39.39,"Crime,Drama",122,7.5,90739.0,11.0,258.0909090909091
Dead Man on Campus,R,1998,15.06,Comedy,96,6.0,14937.0,14.0,7.571428571428575
Dead Man on Campus,R,1998,15.06,Comedy,96,6.0,15092.0,14.0,7.571428571428575
Dead Silence,R,1997,22.53,"Action,Drama,Thriller",105,6.1,51491.0,20.0,-100.0
Dead Silence,R,1991,22.53,Comedy,95,5.8,51491.0,20.0,-100.0
Dead Silence,R,2007,16.81,"Horror,Mystery,Thriller",89,6.2,88855.0,20.0,-15.950000000000006
Dead Silence,R,1997,22.53,"Action,Drama,Thriller",105,6.1,51491.0,20.0,-100.0
Dead Silence,R,1991,22.53,Comedy,95,5.8,51491.0,20.0,-100.0
Dead Silence,R,2007,16.81,"Horror,Mystery,Thriller",89,6.2,88878.0,20.0,-15.950000000000006
Deadfall,R,1993,0.02,"Crime,Drama",98,4.0,3122.0,6.0,-99.66666666666667
Deadfall,R,2012,0.07,"Crime,Drama,Thriller",95,6.3,38565.0,6.0,-98.83333333333333
Deadfall,R,1993,0.02,"Crime,Drama",98,4.0,3135.0,6.0,-99.66666666666667
Deadfall,R,2012,0.07,"Crime,Drama,Thriller",95,6.3,38573.0,6.0,-98.83333333333333
Deadline,R,2009,22.53,"Drama,Horror,Thriller",85,4.6,51491.0,1.8,-100.0
